Smiles,IC50_nM,pIC50
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F,6.2,8.207608310501746
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1,55.0,7.259637310505756
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1)c1ccccc1Cl,83.0,7.080921907623926
O=C(Nc1cccc(-c2nc3sccn3c2-c2ccncc2)c1)c1ccccc1Cl,240.0,6.619788758288394
O=C(Nc1cccc(Nc2cc(Nc3cccc(C(F)(F)F)c3)ncn2)c1)C1CC1,63.0,7.200659450546418
O=C(Nc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,100.0,7.0
O=C(Nc1nc2ccccc2n1[C@H]1CC[C@H](O)CC1)c1cccc(C(F)(F)F)c1,2000.0,5.698970004336019
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccc(-c3ccc(N4CCNCC4)cc3)cc2C1=O,264.0,6.578396073130168
O=C(Nc1nccs1)C(c1cc(F)ccc1O)N1Cc2ccccc2C1=O,460.0,6.337242168318426
O=C(Nc1nccs1)C(c1ccccc1)N1Cc2ccccc2C1=O,24.0,7.619788758288394
O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,3200.0,5.494850021680094
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(Cl)cccc2C1=O,183.0,6.73754891026957
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C1=O,12.0,7.920818753952375
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,33.0,7.481486060122112
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,54.0,7.267606240177031
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3cccnc3)cc2C1=O,129.0,6.889410289700751
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)(F)F)C1=O,26.0,7.585026652029182
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)F)C1=O,13.0,7.886056647693163
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,297.0,6.527243550682788
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,342.0,6.465973893943865
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccccc3)cc2C1=O,850.0,6.070581074285707
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccccc2C1=O,1700.0,5.769551078621726
O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,33.0,7.481486060122112
O=C(Nc1nccs1)C(c1ncn2c1CCC2)n1cc2c(F)cc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2n1,106.0,6.97469413473523
O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCN(C5CC5)CC4)cc3)c(Cl)c2n1,30.0,7.522878745280337
O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCOCC4)cc3)c(Cl)c2n1,17.0,7.769551078621726
O=C(Nc1nccs1)[C@@H](c1cc(F)ccc1O)N1Cc2ccccc2C1=O,424.4,6.372224624770697
O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,0.83,9.080921907623926
O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCN2CCCCC2)CO1,7.79,8.108462542327436
O=C1Nc2ccccc2N/C1=C\C(=O)c1cccc2ccccc12,4500.0,5.346787486224656
O=C1c2cc(-c3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,1925.0,5.71556926615548
O=C1c2cc(Oc3ccc(N4CCNCC4)cc3)ccc2Nc2ccc(F)cc2N1Cc1ccccc1,1965.0,5.706637445288555
O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,690.0,6.161150909262744
O=[N+]([O-])c1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,49.0,7.309803919971486
O=[N+]([O-])c1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccccc3)n2)c1,230.0,6.638272163982407
OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,24.4,7.61261017366127
OCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,1.1,8.958607314841775
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccc4c(c3)OCO4)c12)c1ccccc1,30.0,7.522878745280337
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,52.0,7.2839966563652006
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccco3)c12)c1ccccc1,73.0,7.136677139879544
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccoc3)c12)c1ccccc1,44.0,7.356547323513812
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Br)c12)c1ccccc1,90.0,7.045757490560675
OC[C@@H](Nc1ncnc2oc(-c3ccccc3)c(Cl)c12)c1ccccc1,168.0,6.774690718274137
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,24.1,7.617982957425132
Oc1ccc(-c2nc(-c3ccccc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,11.2,7.950781977329818
Oc1ccc(-c2nc(-c3ccco3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,1300.0,5.886056647693163
Oc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,23.6,7.627087997029894
S=C(NCCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,347.0,6.459670525209127
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)c(Cl)c3)c2c1,653.0,6.185086818724926
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,65.0,7.187086643357144
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,69.0,7.161150909262744
c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,35.0,7.455931955649724
